taxamount,lotsizesquarefeet,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
4342.81,7163.0,1949.0,6037.0,359394.0,1290.0,2.0,4.0,261.0,2017-07-27
4781.68,6600.0,1949.0,6037.0,388218.0,1627.0,2.0,3.0,261.0,2017-07-27
5046.91,7765.0,1948.0,6037.0,411566.0,1221.0,1.0,3.0,261.0,2017-07-27
5890.43,6336.0,1953.0,6037.0,485000.0,1216.0,2.0,3.0,261.0,2017-07-27
735.36,6843.0,1952.0,6037.0,56485.0,1362.0,2.0,3.0,261.0,2017-07-27
2612.13,6504.0,1951.0,6037.0,214209.0,1360.0,2.0,2.0,261.0,2017-07-27
3445.98,5999.0,1950.0,6037.0,282567.0,1915.0,2.0,2.0,261.0,2017-07-27
5143.13,6742.0,1953.0,6037.0,425000.0,1750.0,2.0,4.0,261.0,2017-07-27
1513.03,6955.0,1958.0,6037.0,112226.0,2508.0,3.0,4.0,261.0,2017-07-27
2858.39,6555.0,1950.0,6037.0,223302.0,1356.0,1.0,2.0,261.0,2017-07-27
1155.09,9877.0,1957.0,6037.0,83833.0,1660.0,2.0,3.0,261.0,2017-07-27
4374.27,5784.0,1966.0,6037.0,350000.0,1644.0,2.0,3.0,261.0,2017-07-27
3800.94,4978.0,1956.0,6037.0,313627.0,1757.0,2.0,2.0,261.0,2017-07-27
4073.44,5799.0,1950.0,6037.0,331313.0,1085.0,1.0,3.0,261.0,2017-07-27
9297.31,15705.0,1948.0,6037.0,757626.0,2390.0,3.0,4.0,261.0,2017-07-27
4384.26,8014.0,1944.0,6037.0,353537.0,1710.0,1.0,3.0,261.0,2017-07-27
2858.68,8092.0,1948.0,6037.0,232962.0,1574.0,2.0,2.0,261.0,2017-07-27
3681.8,8098.0,1944.0,6037.0,302735.0,1372.0,2.0,4.0,261.0,2017-07-27
8434.98,7706.0,1950.0,6037.0,700597.0,1543.0,1.0,2.0,261.0,2017-07-27
7996.21,6890.0,1950.0,6037.0,659000.0,1266.0,2.0,3.0,261.0,2017-07-27
5110.82,6752.0,1951.0,6037.0,419061.0,2656.0,3.0,4.0,261.0,2017-07-27
3128.62,7009.0,1956.0,6037.0,255863.0,1728.0,2.0,3.0,261.0,2017-07-27
2949.63,6605.0,1940.0,6037.0,242627.0,1310.0,2.0,2.0,261.0,2017-07-27
7089.64,6549.0,1950.0,6037.0,589697.0,1399.0,2.0,3.0,261.0,2017-07-27
1647.35,9459.0,1938.0,6037.0,129522.0,1803.0,2.0,3.0,261.0,2017-07-27
2041.72,11249.0,1960.0,6037.0,157891.0,2378.0,3.0,4.0,261.0,2017-07-27
5357.19,7232.0,1953.0,6037.0,443003.0,1637.0,2.0,3.0,261.0,2017-07-27
1128.82,7289.0,1951.0,6037.0,81963.0,1418.0,2.0,2.0,261.0,2017-07-27
3965.14,5486.0,1955.0,6037.0,323030.0,1540.0,2.0,2.0,261.0,2017-07-27
9905.76,8722.0,1957.0,6037.0,822304.0,2011.0,3.0,4.0,261.0,2017-07-27
1759.05,24806.0,1939.0,6037.0,132774.0,2201.0,3.0,3.0,261.0,2017-07-27
8181.63,6746.0,1949.0,6037.0,681000.0,1451.0,1.0,3.0,261.0,2017-07-27
4263.62,5699.0,1949.0,6037.0,351750.0,1814.0,2.0,4.0,261.0,2017-07-27
8362.71,7175.0,1949.0,6037.0,689000.0,1458.0,2.0,3.0,261.0,2017-07-27
4911.38,5649.0,1949.0,6037.0,402661.0,1389.0,2.0,2.0,261.0,2017-07-27
3508.55,5504.0,1949.0,6037.0,285587.0,1293.0,2.0,3.0,261.0,2017-07-27
7975.83,6057.0,1949.0,6037.0,657000.0,1704.0,2.0,3.0,261.0,2017-07-27
731.27,5498.0,1950.0,6037.0,54834.0,756.0,1.0,2.0,261.0,2017-07-27
13564.34,17491.0,1976.0,6037.0,1101472.0,5197.0,5.0,5.0,261.0,2017-07-27
32769.45,115037.0,1938.0,6037.0,2705000.0,5629.0,5.0,5.0,261.0,2017-07-27
9930.11,8249.0,1949.0,6037.0,823256.0,2391.0,3.0,4.0,261.0,2017-07-27
8477.04,6100.0,1949.0,6037.0,700522.0,1125.0,1.0,2.0,261.0,2017-07-27
7694.87,9100.0,1950.0,6037.0,636437.0,2010.0,3.0,3.0,261.0,2017-07-27
3829.86,7191.0,1953.0,6037.0,301095.0,1915.0,3.0,3.0,261.0,2017-07-27
10317.92,7888.0,1988.0,6037.0,854863.0,2733.0,4.0,5.0,261.0,2017-07-27
1652.17,9162.0,1955.0,6037.0,128772.0,2180.0,3.0,4.0,261.0,2017-07-27
5026.87,10062.0,1947.0,6037.0,410931.0,2271.0,3.0,3.0,261.0,2017-07-27
9030.48,9014.0,1947.0,6037.0,745583.0,1599.0,2.0,3.0,261.0,2017-07-27
8920.86,6746.0,1945.0,6037.0,743767.0,1242.0,2.0,3.0,261.0,2017-07-27
7109.77,5049.0,1935.0,6037.0,594000.0,980.0,1.0,2.0,261.0,2017-07-27
2547.72,5939.0,1940.0,6037.0,209397.0,1310.0,2.0,4.0,261.0,2017-07-27
4994.73,6752.0,1979.0,6037.0,411297.0,2101.0,3.0,4.0,261.0,2017-07-27
6231.01,6875.0,1948.0,6037.0,516113.0,1769.0,2.0,2.0,261.0,2017-07-27
7379.67,6796.0,1952.0,6037.0,605415.0,1816.0,2.0,3.0,261.0,2017-07-27
4937.62,6755.0,1946.0,6037.0,408966.0,1404.0,2.0,1.0,261.0,2017-07-27
6064.51,7139.0,1940.0,6037.0,502491.0,1614.0,3.0,3.0,261.0,2017-07-27
2288.11,6758.0,1938.0,6037.0,185574.0,1714.0,3.0,3.0,261.0,2017-07-27
4307.98,6806.0,1940.0,6037.0,343337.0,1200.0,2.0,3.0,261.0,2017-07-27
9195.26,7630.0,1968.0,6037.0,760303.0,2875.0,4.0,3.0,261.0,2017-07-27
1171.1,7008.0,1939.0,6037.0,88389.0,1383.0,2.0,2.0,261.0,2017-07-27
4986.13,6996.0,1942.0,6037.0,398154.0,1744.0,2.0,3.0,261.0,2017-07-27
8232.2,7262.0,1938.0,6037.0,672166.0,1544.0,2.0,3.0,261.0,2017-07-27
14561.37,9808.0,1956.0,6037.0,1199674.0,3507.0,5.0,7.0,261.0,2017-07-27
7950.47,6060.0,1948.0,6037.0,654765.0,1549.0,2.0,3.0,261.0,2017-07-27
50772.33,19286.0,1990.0,6037.0,4211888.0,9810.0,6.0,5.0,261.0,2017-07-27
16525.44,8430.0,1987.0,6037.0,1372271.0,2066.0,3.0,3.0,261.0,2017-07-27
6180.37,7591.0,1955.0,6037.0,505190.0,1890.0,2.0,3.0,261.0,2017-07-27
1690.08,8247.0,1953.0,6037.0,128787.0,1754.0,3.0,4.0,261.0,2017-07-27
34787.23,19487.0,1952.0,6037.0,2889582.0,4442.0,5.0,6.0,261.0,2017-07-27
16681.25,8750.0,1932.0,6037.0,1373912.0,3480.0,3.0,3.0,261.0,2017-07-27
6527.14,5992.0,1934.0,6037.0,533330.0,1318.0,2.0,2.0,261.0,2017-07-27
12796.81,5895.0,1965.0,6037.0,1060000.0,2423.0,3.0,3.0,261.0,2017-07-27
2138.57,8279.0,1953.0,6037.0,157147.0,2250.0,3.0,3.0,261.0,2017-07-27
12987.25,8546.0,1963.0,6037.0,1060735.0,2620.0,3.0,4.0,261.0,2017-07-27
4708.76,10400.0,1956.0,6037.0,377097.0,2704.0,3.0,3.0,261.0,2017-07-27
14931.73,33533.0,1961.0,6037.0,1218877.0,2688.0,3.0,4.0,261.0,2017-07-27
13027.77,13355.0,1959.0,6037.0,1066238.0,2512.0,2.0,3.0,261.0,2017-07-27
11521.55,15758.0,1958.0,6037.0,940621.0,2293.0,3.0,3.0,261.0,2017-07-27
13819.9,15046.0,1963.0,6037.0,1128973.0,3279.0,4.0,4.0,261.0,2017-07-27
1696.11,7338.0,1941.0,6037.0,122351.0,1699.0,2.0,2.0,261.0,2017-07-27
7595.74,10296.0,1941.0,6037.0,613798.0,1975.0,2.0,2.0,261.0,2017-07-27
12562.11,10684.0,1954.0,6037.0,1031906.0,2646.0,3.0,5.0,261.0,2017-07-27
22387.38,20169.0,1994.0,6037.0,1844596.0,7704.0,9.0,5.0,261.0,2017-07-27
16005.9,35378.0,1951.0,6037.0,1298341.0,4151.0,4.0,4.0,261.0,2017-07-27
10668.09,17948.0,1961.0,6037.0,860795.0,3495.0,4.0,4.0,261.0,2017-07-27
18362.48,15495.0,1965.0,6037.0,1505000.0,3264.0,3.0,5.0,261.0,2017-07-27
6119.81,12532.0,1964.0,6037.0,496536.0,2064.0,3.0,4.0,261.0,2017-07-27
5545.8,20130.0,1995.0,6037.0,429129.0,5005.0,5.0,4.0,261.0,2017-07-27
18375.51,17457.0,1956.0,6037.0,1515000.0,2425.0,3.0,4.0,261.0,2017-07-27
2573.21,21854.0,1964.0,6037.0,188976.0,2178.0,3.0,3.0,261.0,2017-07-27
7307.37,17836.0,1963.0,6037.0,582788.0,3041.0,3.0,4.0,261.0,2017-07-27
10356.59,19716.0,1966.0,6037.0,838219.0,1956.0,3.0,3.0,261.0,2017-07-27
7036.48,7831.0,1966.0,6037.0,564453.0,2246.0,3.0,3.0,261.0,2017-07-27
4723.85,11951.0,1956.0,6037.0,374216.0,3666.0,5.0,4.0,261.0,2017-07-27
4919.01,12003.0,1961.0,6037.0,384834.0,2817.0,4.0,4.0,261.0,2017-07-27
9215.06,13457.0,,6037.0,757579.0,,0.0,0.0,261.0,2017-07-27
3188.97,6331.0,1955.0,6037.0,250194.0,1465.0,2.0,3.0,261.0,2017-07-27
830.19,7852.0,1954.0,6037.0,64563.0,1118.0,2.0,3.0,261.0,2017-07-27
4047.12,7497.0,1960.0,6037.0,328920.0,1150.0,2.0,3.0,261.0,2017-07-27
6868.31,7883.0,1964.0,6037.0,558387.0,1986.0,2.0,3.0,261.0,2017-07-27
1179.93,7015.0,1964.0,6037.0,87760.0,1692.0,2.0,3.0,261.0,2017-07-27
3911.92,7077.0,1957.0,6037.0,318086.0,1353.0,2.0,3.0,261.0,2017-07-27
810.47,7987.0,1954.0,6037.0,59595.0,1027.0,1.0,3.0,261.0,2017-07-27
5517.7,6713.0,1990.0,6037.0,441000.0,2349.0,3.0,3.0,261.0,2017-07-27
2387.43,6047.0,1956.0,6037.0,191283.0,1386.0,2.0,3.0,261.0,2017-07-27
2347.49,6107.0,1957.0,6037.0,185856.0,1525.0,2.0,4.0,261.0,2017-07-27
3624.55,6600.0,1951.0,6037.0,299850.0,1144.0,2.0,3.0,261.0,2017-07-27
4631.58,9866.0,1948.0,6037.0,376000.0,813.0,1.0,2.0,261.0,2017-07-27
5290.32,8028.0,1948.0,6037.0,439000.0,1028.0,1.0,3.0,261.0,2017-07-28
3395.23,7798.0,1948.0,6037.0,277142.0,1877.0,2.0,3.0,261.0,2017-07-28
650.5,7970.0,1941.0,6037.0,50475.0,822.0,1.0,2.0,261.0,2017-07-28
957.68,7946.0,1950.0,6037.0,74598.0,1285.0,2.0,3.0,261.0,2017-07-28
3853.5,6195.0,1954.0,6037.0,313535.0,1052.0,2.0,3.0,261.0,2017-07-28
1089.88,3518.0,1949.0,6037.0,77992.0,1191.0,2.0,2.0,261.0,2017-07-28
1490.17,6026.0,1945.0,6037.0,116263.0,1036.0,1.0,3.0,261.0,2017-07-28
4279.11,6158.0,1957.0,6037.0,346902.0,1443.0,2.0,3.0,261.0,2017-07-28
1035.59,7044.0,1955.0,6037.0,81559.0,1338.0,2.0,3.0,261.0,2017-07-28
4497.71,6749.0,1945.0,6037.0,366160.0,1099.0,2.0,4.0,261.0,2017-07-28
3204.16,7157.0,1944.0,6037.0,256150.0,1430.0,1.0,3.0,261.0,2017-07-28
2224.0,6750.0,1947.0,6037.0,181264.0,1415.0,2.0,3.0,261.0,2017-07-28
1108.77,5593.0,1967.0,6037.0,83621.0,1545.0,2.0,3.0,261.0,2017-07-28
1898.05,6748.0,1948.0,6037.0,156057.0,813.0,1.0,2.0,261.0,2017-07-28
2505.44,6536.0,1947.0,6037.0,205722.0,1222.0,2.0,3.0,261.0,2017-07-28
675.53,8039.0,1947.0,6037.0,50905.0,1267.0,2.0,3.0,261.0,2017-07-28
2660.53,6933.0,1941.0,6037.0,216813.0,1680.0,2.0,3.0,261.0,2017-07-28
3566.22,8000.0,1931.0,6037.0,284057.0,1949.0,3.0,3.0,261.0,2017-07-28
4658.63,8013.0,1931.0,6037.0,379261.0,948.0,1.0,2.0,261.0,2017-07-28
1790.53,8001.0,1946.0,6037.0,142078.0,1947.0,3.0,3.0,261.0,2017-07-28
1441.35,7103.0,1950.0,6037.0,112519.0,2202.0,2.0,3.0,261.0,2017-07-28
1184.18,6197.0,1951.0,6037.0,94066.0,1517.0,2.0,3.0,261.0,2017-07-28
1534.57,7735.0,1954.0,6037.0,121611.0,1718.0,2.0,3.0,261.0,2017-07-28
1060.48,7682.0,1953.0,6037.0,206540.0,1411.0,2.0,3.0,261.0,2017-07-28
6053.31,7715.0,1947.0,6037.0,503000.0,1090.0,2.0,3.0,261.0,2017-07-28
1972.48,5999.0,1947.0,6037.0,162419.0,936.0,1.0,3.0,261.0,2017-07-28
5667.0,6000.0,1947.0,6037.0,462903.0,1638.0,3.0,5.0,261.0,2017-07-28
3611.37,6582.0,1947.0,6037.0,298368.0,1253.0,2.0,3.0,261.0,2017-07-28
4089.95,7546.0,1951.0,6037.0,336322.0,1674.0,2.0,4.0,261.0,2017-07-28
2567.64,8124.0,1942.0,6037.0,199103.0,2268.0,3.0,4.0,261.0,2017-07-28
4196.23,9286.0,1949.0,6037.0,346693.0,884.0,1.0,3.0,261.0,2017-07-28
6117.93,7010.0,1960.0,6037.0,500000.0,1637.0,2.0,3.0,261.0,2017-07-28
2007.87,6422.0,1947.0,6037.0,282281.0,1864.0,2.0,3.0,261.0,2017-07-28
1245.64,7749.0,1955.0,6037.0,98120.0,1519.0,2.0,2.0,261.0,2017-07-28
2458.99,6748.0,1950.0,6037.0,202008.0,1126.0,2.0,3.0,261.0,2017-07-28
3814.66,7844.0,1960.0,6037.0,305052.0,2456.0,3.0,4.0,261.0,2017-07-28
6170.96,7140.0,1960.0,6037.0,502792.0,2290.0,3.0,3.0,261.0,2017-07-28
5499.55,7232.0,1947.0,6037.0,456245.0,1272.0,2.0,3.0,261.0,2017-07-28
4787.26,6280.0,1948.0,6037.0,379220.0,1852.0,2.0,3.0,261.0,2017-07-28
5142.63,6033.0,1951.0,6037.0,418413.0,1769.0,2.0,3.0,261.0,2017-07-28
6131.2,6000.0,1954.0,6037.0,510000.0,1315.0,2.0,3.0,261.0,2017-07-28
6262.81,9833.0,1944.0,6037.0,472091.0,1020.0,1.0,3.0,261.0,2017-07-28
3199.26,8098.0,1937.0,6037.0,262199.0,1386.0,2.0,2.0,261.0,2017-07-28
4898.39,6749.0,1941.0,6037.0,391521.0,1591.0,2.0,4.0,261.0,2017-07-28
8224.84,6727.0,1941.0,6037.0,670064.0,2996.0,3.0,4.0,261.0,2017-07-28
3070.24,6421.0,1937.0,6037.0,246970.0,1006.0,1.0,2.0,261.0,2017-07-28
3334.03,7158.0,1940.0,6037.0,274399.0,1331.0,2.0,3.0,261.0,2017-07-28
2385.35,7167.0,1940.0,6037.0,188697.0,1077.0,1.0,3.0,261.0,2017-07-28
3062.36,7798.0,1940.0,6037.0,245654.0,1106.0,1.0,2.0,261.0,2017-07-28
774.49,6916.0,1941.0,6037.0,46129.0,1129.0,1.0,3.0,261.0,2017-07-28
3000.7,7373.0,1940.0,6037.0,239257.0,1335.0,2.0,3.0,261.0,2017-07-28
7666.07,9740.0,1948.0,6037.0,620000.0,1253.0,1.0,2.0,261.0,2017-07-28
3113.75,7714.0,1939.0,6037.0,245934.0,2054.0,2.0,5.0,261.0,2017-07-28
635.99,6585.0,1946.0,6037.0,49108.0,1144.0,1.0,2.0,261.0,2017-07-28
2879.58,6136.0,1940.0,6037.0,230246.0,1288.0,1.0,3.0,261.0,2017-07-28
7841.24,7285.0,1948.0,6037.0,644100.0,1669.0,2.0,3.0,261.0,2017-07-28
727.6,6796.0,1946.0,6037.0,55457.0,1478.0,2.0,3.0,261.0,2017-07-28
6511.21,7090.0,1943.0,6037.0,535000.0,1059.0,1.0,2.0,261.0,2017-07-28
6388.02,5534.0,1951.0,6037.0,523910.0,1591.0,2.0,3.0,261.0,2017-07-28
1393.93,6237.0,1953.0,6037.0,110359.0,1846.0,2.0,3.0,261.0,2017-07-28
1581.63,7596.0,1952.0,6037.0,125361.0,1832.0,2.0,3.0,261.0,2017-07-28
7622.07,6912.0,1953.0,6037.0,633786.0,1490.0,2.0,2.0,261.0,2017-07-28
1710.02,3301.0,1948.0,6037.0,143115.0,732.0,1.0,1.0,261.0,2017-07-28
5968.17,6206.0,1951.0,6037.0,490597.0,1531.0,2.0,3.0,261.0,2017-07-28
3597.4,7500.0,1951.0,6037.0,287557.0,1805.0,2.0,3.0,261.0,2017-07-28
5252.56,6499.0,1950.0,6037.0,428030.0,1563.0,2.0,3.0,261.0,2017-07-28
9070.75,13431.0,1997.0,6037.0,732044.0,4729.0,6.0,5.0,261.0,2017-07-28
3743.79,6575.0,1955.0,6037.0,307075.0,1890.0,2.0,4.0,261.0,2017-07-28
11183.22,29334.0,1936.0,6037.0,916061.0,4147.0,5.0,4.0,261.0,2017-07-28
6502.05,5956.0,1951.0,6037.0,535351.0,1610.0,2.0,3.0,261.0,2017-07-28
8732.88,5487.0,1973.0,6037.0,716453.0,2780.0,3.0,4.0,261.0,2017-07-28
5955.35,6993.0,1948.0,6037.0,492922.0,1763.0,3.0,3.0,261.0,2017-07-28
3767.22,7375.0,1951.0,6037.0,308852.0,1817.0,2.0,2.0,261.0,2017-07-28
2991.97,6396.0,1942.0,6037.0,246255.0,1332.0,2.0,2.0,261.0,2017-07-28
2303.51,7254.0,1950.0,6037.0,188990.0,1014.0,1.0,2.0,261.0,2017-07-28
522.76,5667.0,1940.0,6037.0,41373.0,838.0,1.0,2.0,261.0,2017-07-28
1880.07,7833.0,1957.0,6037.0,148422.0,2316.0,2.0,3.0,261.0,2017-07-28
844.62,6749.0,1929.0,6037.0,53171.0,1092.0,1.0,2.0,261.0,2017-07-28
5360.77,8031.0,1937.0,6037.0,433322.0,1832.0,2.0,3.0,261.0,2017-07-28
670.45,7957.0,1933.0,6037.0,45096.0,834.0,1.0,2.0,261.0,2017-07-28
984.06,8319.0,1940.0,6037.0,76160.0,1395.0,2.0,3.0,261.0,2017-07-28
3180.46,7424.0,1927.0,6037.0,254512.0,1867.0,3.0,3.0,261.0,2017-07-28
8658.49,5921.0,1936.0,6037.0,704162.0,1274.0,2.0,2.0,261.0,2017-07-28
14490.64,9098.0,1936.0,6037.0,1196041.0,3017.0,3.0,4.0,261.0,2017-07-28
1407.18,7830.0,1938.0,6037.0,109600.0,2071.0,2.0,3.0,261.0,2017-07-28
7879.87,10934.0,1937.0,6037.0,650458.0,2052.0,2.0,3.0,261.0,2017-07-28
1513.9,6422.0,1965.0,6037.0,114492.0,1978.0,3.0,4.0,261.0,2017-07-28
7527.28,4999.0,1999.0,6037.0,623705.0,2487.0,3.0,4.0,261.0,2017-07-28
8570.38,7200.0,1952.0,6037.0,704162.0,2049.0,2.0,4.0,261.0,2017-07-28
4301.44,7424.0,1950.0,6037.0,346499.0,1857.0,3.0,3.0,261.0,2017-07-28
2068.24,7984.0,1962.0,6037.0,158389.0,2443.0,3.0,4.0,261.0,2017-07-28
1503.92,6749.0,1953.0,6037.0,119040.0,1923.0,2.0,3.0,261.0,2017-07-28
4905.71,9086.0,1943.0,6037.0,395985.0,1854.0,2.0,2.0,261.0,2017-07-28
5574.66,7199.0,1948.0,6037.0,461725.0,1511.0,2.0,3.0,261.0,2017-07-28
4461.09,8845.0,1949.0,6037.0,366421.0,1709.0,2.0,3.0,261.0,2017-07-28
17708.42,7802.0,1938.0,6037.0,1475000.0,2192.0,3.0,3.0,261.0,2017-07-28
7353.53,6006.0,1938.0,6037.0,603238.0,1967.0,3.0,3.0,261.0,2017-07-28
10255.11,6520.0,1940.0,6037.0,854000.0,1774.0,2.0,3.0,261.0,2017-07-28
7852.3,7005.0,1947.0,6037.0,652157.0,1740.0,2.0,3.0,261.0,2017-07-28
9249.13,7199.0,1952.0,6037.0,757579.0,1540.0,2.0,2.0,261.0,2017-07-28
2151.53,6750.0,1975.0,6037.0,164431.0,2470.0,3.0,4.0,261.0,2017-07-28
3078.75,9000.0,1941.0,6037.0,243922.0,1527.0,2.0,2.0,261.0,2017-07-28
10308.34,7795.0,1950.0,6037.0,851793.0,1415.0,2.0,2.0,261.0,2017-07-28
8670.41,7670.0,1977.0,6037.0,708497.0,3106.0,5.0,5.0,261.0,2017-07-28
9485.75,9246.0,1956.0,6037.0,744637.0,1693.0,2.0,2.0,261.0,2017-07-28
4893.88,7951.0,1958.0,6037.0,402003.0,2095.0,2.0,3.0,261.0,2017-07-28
10727.83,7002.0,1937.0,6037.0,894131.0,1541.0,2.0,3.0,261.0,2017-07-28
911.54,7014.0,1936.0,6037.0,73056.0,826.0,1.0,2.0,261.0,2017-07-28
13209.01,10049.0,1948.0,6037.0,1097815.0,2172.0,2.0,2.0,261.0,2017-07-28
12566.92,6747.0,1938.0,6037.0,1035777.0,3322.0,3.0,4.0,261.0,2017-07-28
3572.09,6751.0,1938.0,6037.0,276442.0,988.0,2.0,2.0,261.0,2017-07-28
3067.42,6350.0,1936.0,6037.0,233293.0,1458.0,3.0,2.0,261.0,2017-07-28
15744.71,2884.0,2000.0,6037.0,1300292.0,3995.0,5.0,4.0,261.0,2017-07-28
9937.3,8096.0,1937.0,6037.0,821083.0,1234.0,1.0,2.0,261.0,2017-07-28
4697.58,8399.0,1933.0,6037.0,375967.0,1083.0,1.0,2.0,261.0,2017-07-28
1507.0,8826.0,1942.0,6037.0,111579.0,1467.0,2.0,2.0,261.0,2017-07-28
32806.41,8825.0,2004.0,6037.0,2725901.0,4784.0,4.0,5.0,261.0,2017-07-28
7575.82,10741.0,1940.0,6037.0,617937.0,2081.0,2.0,3.0,261.0,2017-07-28
11713.73,8623.0,1961.0,6037.0,965544.0,3240.0,4.0,4.0,261.0,2017-07-28
8770.12,6521.0,1954.0,6037.0,730523.0,1457.0,2.0,2.0,261.0,2017-07-28
1240.91,5512.0,1941.0,6037.0,98949.0,1624.0,2.0,3.0,261.0,2017-07-28
,8496.0,1940.0,6037.0,470294.0,1025.0,1.0,2.0,261.0,2017-07-28
11604.45,28486.0,1955.0,6037.0,959998.0,1749.0,2.0,3.0,261.0,2017-07-28
12158.6,5999.0,2005.0,6037.0,996811.0,2833.0,4.0,4.0,261.0,2017-07-28
11187.38,15028.0,1937.0,6037.0,916262.0,1165.0,1.0,2.0,261.0,2017-07-28
5199.66,10862.0,1959.0,6037.0,420987.0,1845.0,2.0,2.0,261.0,2017-07-28
7683.44,7646.0,1956.0,6037.0,623958.0,1933.0,3.0,3.0,261.0,2017-07-28
12022.54,20979.0,1951.0,6037.0,984792.0,1416.0,2.0,2.0,261.0,2017-07-28
16931.74,11925.0,1926.0,6037.0,1400000.0,2058.0,2.0,2.0,261.0,2017-07-28
19268.55,26763.0,1953.0,6037.0,1591377.0,3582.0,3.0,4.0,261.0,2017-07-28
10887.43,29696.0,1967.0,6037.0,875555.0,1747.0,2.0,3.0,261.0,2017-07-28
6235.64,8702.0,1960.0,6037.0,497672.0,3161.0,4.0,4.0,261.0,2017-07-28
5788.47,13948.0,1954.0,6037.0,468550.0,1850.0,2.0,2.0,261.0,2017-07-28
5469.03,7124.0,1940.0,6037.0,451849.0,1793.0,2.0,3.0,261.0,2017-07-28
3980.47,6468.0,1978.0,6037.0,321454.0,2018.0,3.0,3.0,261.0,2017-07-28
9055.77,5773.0,1954.0,6037.0,751285.0,1021.0,1.0,1.0,261.0,2017-07-28
14860.82,11763.0,1948.0,6037.0,1220193.0,2865.0,4.0,3.0,261.0,2017-07-28
10414.0,21464.0,1963.0,6037.0,850515.0,2150.0,3.0,4.0,261.0,2017-07-28
9308.26,14038.0,1961.0,6037.0,747504.0,2108.0,2.0,2.0,261.0,2017-07-28
4759.8,6302.0,1937.0,6037.0,378483.0,1807.0,2.0,3.0,261.0,2017-07-28
11918.56,7945.0,1950.0,6037.0,983756.0,2745.0,2.0,3.0,261.0,2017-07-28
6665.56,24687.0,1964.0,6037.0,537700.0,2138.0,2.0,4.0,261.0,2017-07-28
1644.6,14788.0,1950.0,6037.0,121355.0,1054.0,1.0,3.0,261.0,2017-07-28
5446.84,6853.0,1950.0,6037.0,453384.0,918.0,1.0,2.0,261.0,2017-07-28
7884.68,12320.0,1962.0,6037.0,642547.0,1980.0,2.0,4.0,261.0,2017-07-28
4003.66,43427.0,1928.0,6037.0,321579.0,1488.0,1.0,3.0,261.0,2017-07-28
1239.59,25407.0,1956.0,6037.0,90710.0,1759.0,2.0,2.0,261.0,2017-07-28
4934.67,6054.0,1950.0,6037.0,238363.0,1680.0,1.0,4.0,261.0,2017-07-28
6828.53,12279.0,1950.0,6037.0,551321.0,2875.0,3.0,6.0,261.0,2017-07-28
2480.91,6052.0,1950.0,6037.0,204362.0,1134.0,1.0,3.0,261.0,2017-07-28
4669.55,10317.0,1981.0,6037.0,375496.0,1795.0,2.0,3.0,261.0,2017-07-28
847.94,6774.0,1954.0,6037.0,65940.0,1378.0,2.0,3.0,261.0,2017-07-28
4672.65,6122.0,1946.0,6037.0,381000.0,910.0,1.0,3.0,261.0,2017-07-28
2774.51,5353.0,1942.0,6037.0,223354.0,889.0,1.0,2.0,261.0,2017-07-28
4249.02,7199.0,1952.0,6037.0,345858.0,855.0,1.0,2.0,261.0,2017-07-28
3529.62,6271.0,1948.0,6037.0,285000.0,1187.0,1.0,2.0,261.0,2017-07-28
4600.61,8099.0,1948.0,6037.0,379783.0,1384.0,2.0,4.0,261.0,2017-07-28
2045.73,5935.0,1950.0,6037.0,168830.0,871.0,1.0,2.0,261.0,2017-07-28
2143.72,7139.0,1948.0,6037.0,168378.0,1095.0,1.0,3.0,261.0,2017-07-28
1333.72,11303.0,1926.0,6037.0,90683.0,840.0,1.0,2.0,261.0,2017-07-28
4658.41,9041.0,1953.0,6037.0,378383.0,984.0,1.0,3.0,261.0,2017-07-28
8168.46,6252.0,1954.0,6037.0,414000.0,1254.0,2.0,3.0,261.0,2017-07-28
2303.16,7424.0,1943.0,6037.0,188586.0,1084.0,1.0,3.0,261.0,2017-07-28
846.92,6749.0,1951.0,6037.0,59498.0,1197.0,2.0,3.0,261.0,2017-07-28
742.7,7010.0,1942.0,6037.0,56280.0,1559.0,2.0,2.0,261.0,2017-07-28
761.72,6286.0,1951.0,6037.0,57934.0,1691.0,2.0,3.0,261.0,2017-07-28
642.67,6255.0,1944.0,6037.0,43436.0,999.0,1.0,3.0,261.0,2017-07-28
2806.6,6763.0,1944.0,6037.0,231515.0,1028.0,1.0,3.0,261.0,2017-07-28
2828.92,6636.0,1949.0,6037.0,231518.0,1580.0,2.0,3.0,261.0,2017-07-28
2537.36,5520.0,1928.0,6037.0,200990.0,1548.0,1.0,3.0,261.0,2017-07-28
3074.43,5364.0,1940.0,6037.0,255177.0,976.0,1.0,3.0,261.0,2017-07-28
1034.14,8114.0,1966.0,6037.0,78649.0,1917.0,2.0,4.0,261.0,2017-07-28
5389.46,3952.0,1953.0,6037.0,444300.0,746.0,1.0,2.0,261.0,2017-07-28
525.19,6249.0,1947.0,6037.0,41572.0,720.0,1.0,2.0,261.0,2017-07-28
8228.6,6000.0,1948.0,6037.0,678819.0,1360.0,2.0,3.0,261.0,2017-07-28
2949.29,7057.0,1948.0,6037.0,243367.0,992.0,1.0,3.0,261.0,2017-07-28
